subject_nr,correct,id,stim_type,response_time,block_id,age,gender,PT
21,1,37,b,1079,80,24,m,80
21,0,26,a,1274,80,24,m,80
21,1,5,d,650,80,24,m,80
21,1,9,d,695,80,24,m,80
21,1,55,c,724,80,24,m,80
21,0,43,b,1407,80,24,m,80
21,1,70,c,717,80,24,m,80
21,0,29,a,1960,80,24,m,80
21,0,51,b,727,80,24,m,80
21,1,44,b,1923,150,24,m,150
21,1,10,e,651,150,24,m,150
21,1,11,e,782,150,24,m,150
21,0,30,a,1228,150,24,m,150
21,1,57,c,996,150,24,m,150
21,1,58,c,755,150,24,m,150
21,1,34,a,1058,150,24,m,150
21,0,36,a,715,150,24,m,150
21,1,33,a,1941,150,24,m,150
21,1,70,c,3672,150,24,m,150
21,1,59,c,877,150,24,m,150
21,1,54,b,1341,150,24,m,150
21,1,12,e,509,150,24,m,150
21,0,25,a,707,150,24,m,150
21,0,29,a,762,150,24,m,150
21,0,61,c,1538,150,24,m,150
21,0,28,a,1296,150,24,m,150
21,1,26,a,1279,150,24,m,150
21,0,22,a,561,150,24,m,150
21,1,55,c,1144,150,24,m,150
21,0,65,c,1098,150,24,m,150
21,1,35,a,919,150,24,m,150
21,1,42,b,598,150,24,m,150
21,1,62,c,598,150,24,m,150
21,0,56,c,879,150,24,m,150
21,1,18,e,725,150,24,m,150
21,1,16,e,493,150,24,m,150
21,1,47,b,713,150,24,m,150
21,1,17,e,554,150,24,m,150
21,1,46,b,497,150,24,m,150
21,1,9,d,529,150,24,m,150
21,1,39,b,579,150,24,m,150
21,1,13,e,480,150,24,m,150
21,0,69,c,676,150,24,m,150
21,1,7,d,471,150,24,m,150
21,1,32,a,972,150,24,m,150
21,0,31,a,772,150,24,m,150
21,0,60,c,1284,150,24,m,150
21,1,6,d,575,150,24,m,150
21,0,72,c,1005,150,24,m,150
21,0,37,b,928,150,24,m,150
21,0,43,b,861,150,24,m,150
21,0,49,b,466,150,24,m,150
21,1,41,b,1733,150,24,m,150
21,1,68,c,1272,150,24,m,150
21,0,53,b,466,150,24,m,150
21,0,23,a,5214,150,24,m,150
21,1,52,b,1247,150,24,m,150
21,1,15,e,741,150,24,m,150
21,1,24,a,939,150,24,m,150
21,0,66,c,1164,150,24,m,150
21,1,38,b,1038,150,24,m,150
21,1,27,a,977,150,24,m,150
21,1,63,c,905,150,24,m,150
21,0,50,b,825,150,24,m,150
21,0,5,d,543,150,24,m,150
21,0,3,d,1698,150,24,m,150
21,0,45,b,816,150,24,m,150
21,1,71,c,1817,150,24,m,150
21,1,51,b,1506,150,24,m,150
21,1,4,d,1299,150,24,m,150
21,1,19,a,713,150,24,m,150
21,0,67,c,657,150,24,m,150
21,1,2,d,447,150,24,m,150
21,1,14,e,333,150,24,m,150
21,1,20,a,414,150,24,m,150
21,0,48,b,396,150,24,m,150
21,1,1,d,654,150,24,m,150
21,1,21,a,1118,150,24,m,150
21,1,64,c,1418,150,24,m,150
21,1,8,d,501,150,24,m,150
21,0,40,b,790,150,24,m,150
21,1,prc5,b,3343,urprc,24,m,ur
21,1,prc2,e,1114,urprc,24,m,ur
21,1,prc4,a,1170,urprc,24,m,ur
21,1,prc1,d,1041,urprc,24,m,ur
21,1,prc8,c,1486,urprc,24,m,ur
21,1,prc3,a,929,urprc,24,m,ur
21,1,prc7,c,1994,urprc,24,m,ur
21,1,prc6,b,1336,urprc,24,m,ur
21,1,31,a,1263,ur,24,m,ur
21,1,39,b,1128,ur,24,m,ur
21,0,64,c,782,ur,24,m,ur
21,1,35,a,1155,ur,24,m,ur
21,1,1,d,846,ur,24,m,ur
21,1,24,a,941,ur,24,m,ur
21,1,8,d,750,ur,24,m,ur
21,1,30,a,1140,ur,24,m,ur
21,1,41,b,1167,ur,24,m,ur
21,1,29,a,818,ur,24,m,ur
21,1,45,b,1564,ur,24,m,ur
21,1,54,b,1332,ur,24,m,ur
21,1,25,a,985,ur,24,m,ur
21,0,57,c,4176,ur,24,m,ur
21,1,53,b,3991,ur,24,m,ur
21,1,6,d,944,ur,24,m,ur
21,1,40,b,2849,ur,24,m,ur
21,1,23,a,859,ur,24,m,ur
21,1,27,a,867,ur,24,m,ur
21,1,72,c,4157,ur,24,m,ur
21,1,10,e,896,ur,24,m,ur
21,1,16,e,752,ur,24,m,ur
21,1,7,d,835,ur,24,m,ur
21,1,20,a,868,ur,24,m,ur
21,1,34,a,889,ur,24,m,ur
21,1,47,b,4832,ur,24,m,ur
21,1,49,b,3108,ur,24,m,ur
21,1,36,a,864,ur,24,m,ur
21,1,51,b,2174,ur,24,m,ur
21,1,50,b,1969,ur,24,m,ur
21,1,9,d,1026,ur,24,m,ur
21,1,61,c,4622,ur,24,m,ur
21,1,44,b,3016,ur,24,m,ur
21,1,2,d,855,ur,24,m,ur
21,1,32,a,988,ur,24,m,ur
21,1,58,c,5140,ur,24,m,ur
21,1,65,c,5469,ur,24,m,ur
21,1,42,b,4974,ur,24,m,ur
21,1,55,c,7034,ur,24,m,ur
21,1,71,c,5758,ur,24,m,ur
21,1,60,c,5647,ur,24,m,ur
21,1,13,e,1628,ur,24,m,ur
21,1,37,b,2082,ur,24,m,ur
21,1,43,b,3128,ur,24,m,ur
21,1,3,d,1107,ur,24,m,ur
21,1,22,a,1607,ur,24,m,ur
21,1,68,c,3537,ur,24,m,ur
21,1,38,b,2003,ur,24,m,ur
21,1,19,a,893,ur,24,m,ur
21,1,18,e,1092,ur,24,m,ur
21,1,67,c,2391,ur,24,m,ur
21,1,28,a,991,ur,24,m,ur
21,1,11,e,932,ur,24,m,ur
21,1,56,c,5052,ur,24,m,ur
21,1,70,c,2819,ur,24,m,ur
21,1,59,c,3448,ur,24,m,ur
21,1,4,d,1118,ur,24,m,ur
21,1,69,c,4015,ur,24,m,ur
21,1,5,d,620,ur,24,m,ur
21,1,17,e,909,ur,24,m,ur
21,1,33,a,995,ur,24,m,ur
21,1,46,b,1724,ur,24,m,ur
21,1,48,b,1061,ur,24,m,ur
21,1,14,e,810,ur,24,m,ur
21,1,66,c,2035,ur,24,m,ur
21,1,15,e,630,ur,24,m,ur
21,1,63,c,1427,ur,24,m,ur
21,1,52,b,1053,ur,24,m,ur
21,1,62,c,1550,ur,24,m,ur
21,1,26,a,841,ur,24,m,ur
21,1,21,a,973,ur,24,m,ur
21,1,12,e,1442,ur,24,m,ur
22,0,prc3,a,5549,practice,25,m,80
22,1,prc2,e,4941,practice,25,m,80
22,1,prc8,c,597,practice,25,m,80
22,1,prc6,b,468,practice,25,m,80
22,1,prc1,d,579,practice,25,m,80
22,0,prc4,a,4844,practice,25,m,80
22,1,prc7,c,438,practice,25,m,80
22,1,prc5,b,610,practice,25,m,80
22,0,61,c,567,80,25,m,80
22,1,47,b,529,80,25,m,80
22,0,26,a,434,80,25,m,80
22,1,53,b,528,80,25,m,80
22,0,22,a,560,80,25,m,80
22,1,59,c,770,80,25,m,80
22,1,54,b,811,80,25,m,80
22,1,11,e,585,80,25,m,80
22,1,39,b,488,80,25,m,80
22,1,5,d,538,80,25,m,80
22,0,31,a,638,80,25,m,80
22,0,2,d,577,80,25,m,80
22,0,21,a,481,80,25,m,80
22,1,8,d,929,80,25,m,80
22,0,28,a,479,80,25,m,80
22,1,64,c,755,80,25,m,80
22,1,13,e,654,80,25,m,80
22,1,6,d,504,80,25,m,80
22,0,33,a,421,80,25,m,80
22,0,42,b,631,80,25,m,80
22,1,67,c,538,80,25,m,80
22,0,35,a,500,80,25,m,80
22,0,45,b,742,80,25,m,80
22,1,57,c,370,80,25,m,80
22,0,72,c,485,80,25,m,80
22,1,56,c,439,80,25,m,80
22,0,7,d,328,80,25,m,80
22,1,12,e,425,80,25,m,80
22,1,43,b,778,80,25,m,80
22,1,25,a,531,80,25,m,80
22,1,44,b,450,80,25,m,80
22,0,19,a,450,80,25,m,80
22,0,30,a,495,80,25,m,80
22,1,16,e,576,80,25,m,80
22,0,48,b,312,80,25,m,80
22,0,60,c,682,80,25,m,80
22,0,15,e,400,80,25,m,80
22,1,41,b,443,80,25,m,80
22,1,18,e,328,80,25,m,80
22,1,65,c,530,80,25,m,80
22,1,9,d,426,80,25,m,80
22,1,66,c,381,80,25,m,80
22,1,63,c,393,80,25,m,80
22,1,49,b,435,80,25,m,80
22,0,38,b,280,80,25,m,80
22,0,29,a,418,80,25,m,80
22,0,4,d,470,80,25,m,80
22,1,51,b,619,80,25,m,80
22,0,14,e,584,80,25,m,80
22,0,20,a,575,80,25,m,80
22,1,1,d,390,80,25,m,80
22,1,52,b,431,80,25,m,80
22,1,37,b,405,80,25,m,80
22,0,62,c,544,80,25,m,80
22,1,55,c,482,80,25,m,80
22,0,10,e,439,80,25,m,80
22,0,3,d,736,80,25,m,80
22,1,24,a,836,80,25,m,80
22,1,36,a,522,80,25,m,80
22,1,17,e,434,80,25,m,80
22,1,27,a,572,80,25,m,80
22,1,71,c,458,80,25,m,80
22,0,34,a,477,80,25,m,80
22,1,70,c,607,80,25,m,80
22,1,40,b,528,80,25,m,80
22,1,46,b,538,80,25,m,80
22,0,32,a,511,80,25,m,80
22,1,58,c,785,80,25,m,80
22,0,50,b,455,80,25,m,80
22,1,68,c,762,80,25,m,80
22,0,23,a,501,80,25,m,80
22,1,69,c,454,80,25,m,80
22,1,13,e,438,150,25,m,150
22,1,1,d,587,150,25,m,150
22,1,58,c,365,150,25,m,150
22,0,70,c,312,150,25,m,150
22,1,51,b,449,150,25,m,150
22,1,41,b,340,150,25,m,150
22,0,26,a,389,150,25,m,150
22,1,11,e,327,150,25,m,150
22,0,21,a,359,150,25,m,150
22,1,42,b,372,150,25,m,150
22,1,55,c,446,150,25,m,150
22,0,4,d,320,150,25,m,150
22,1,52,b,271,150,25,m,150
22,0,29,a,317,150,25,m,150
22,0,24,a,364,150,25,m,150
22,1,61,c,597,150,25,m,150
22,0,22,a,417,150,25,m,150
22,1,59,c,490,150,25,m,150
22,0,33,a,426,150,25,m,150
22,1,64,c,374,150,25,m,150
22,1,9,d,383,150,25,m,150
22,1,44,b,369,150,25,m,150
22,0,6,d,288,150,25,m,150
22,1,63,c,863,150,25,m,150
22,1,16,e,373,150,25,m,150
22,0,34,a,374,150,25,m,150
22,1,25,a,677,150,25,m,150
22,1,14,e,347,150,25,m,150
22,0,3,d,361,150,25,m,150
22,0,66,c,1327,150,25,m,150
22,0,28,a,420,150,25,m,150
22,1,72,c,365,150,25,m,150
22,1,2,d,390,150,25,m,150
22,1,37,b,362,150,25,m,150
22,1,39,b,326,150,25,m,150
22,1,8,d,243,150,25,m,150
22,0,32,a,405,150,25,m,150
22,1,67,c,348,150,25,m,150
22,0,36,a,269,150,25,m,150
22,1,40,b,341,150,25,m,150
22,1,15,e,421,150,25,m,150
22,1,12,e,341,150,25,m,150
22,1,54,b,360,150,25,m,150
22,1,17,e,260,150,25,m,150
22,1,60,c,343,150,25,m,150
22,0,47,b,390,150,25,m,150
22,1,56,c,377,150,25,m,150
22,1,49,b,346,150,25,m,150
22,0,31,a,325,150,25,m,150
22,1,5,d,205,150,25,m,150
22,1,38,b,717,150,25,m,150
22,1,68,c,347,150,25,m,150
22,1,65,c,315,150,25,m,150
22,0,23,a,424,150,25,m,150
22,0,57,c,696,150,25,m,150
22,1,43,b,442,150,25,m,150
22,1,7,d,328,150,25,m,150
22,1,71,c,455,150,25,m,150
22,1,46,b,273,150,25,m,150
22,0,20,a,235,150,25,m,150
22,1,45,b,268,150,25,m,150
22,1,48,b,320,150,25,m,150
22,1,50,b,390,150,25,m,150
22,1,18,e,247,150,25,m,150
22,0,30,a,320,150,25,m,150
22,1,10,e,443,150,25,m,150
22,0,35,a,501,150,25,m,150
22,1,62,c,507,150,25,m,150
22,0,19,a,596,150,25,m,150
22,0,69,c,481,150,25,m,150
22,1,53,b,335,150,25,m,150
22,0,27,a,389,150,25,m,150
22,1,prc7,c,574,urprc,25,m,ur
22,1,prc2,e,594,urprc,25,m,ur
22,1,prc1,d,920,urprc,25,m,ur
22,1,prc6,b,1569,urprc,25,m,ur
22,1,prc4,a,6287,urprc,25,m,ur
22,1,prc8,c,3450,urprc,25,m,ur
22,1,prc3,a,1190,urprc,25,m,ur
22,1,prc5,b,2612,urprc,25,m,ur
22,1,41,b,2162,ur,25,m,ur
22,1,72,c,2862,ur,25,m,ur
22,1,16,e,627,ur,25,m,ur
22,1,8,d,615,ur,25,m,ur
22,1,64,c,2070,ur,25,m,ur
22,1,25,a,2113,ur,25,m,ur
22,1,37,b,1423,ur,25,m,ur
22,1,6,d,811,ur,25,m,ur
22,1,39,b,2112,ur,25,m,ur
22,1,48,b,1061,ur,25,m,ur
22,1,45,b,1927,ur,25,m,ur
22,1,36,a,1872,ur,25,m,ur
22,1,70,c,1369,ur,25,m,ur
22,1,67,c,1334,ur,25,m,ur
22,1,62,c,1658,ur,25,m,ur
22,1,66,c,1309,ur,25,m,ur
22,1,57,c,861,ur,25,m,ur
22,1,58,c,959,ur,25,m,ur
22,1,19,a,1059,ur,25,m,ur
22,1,23,a,1336,ur,25,m,ur
22,1,51,b,1230,ur,25,m,ur
22,1,53,b,813,ur,25,m,ur
22,1,11,e,2270,ur,25,m,ur
22,1,65,c,1164,ur,25,m,ur
22,1,9,d,803,ur,25,m,ur
22,1,69,c,1704,ur,25,m,ur
22,1,1,d,831,ur,25,m,ur
22,1,15,e,1015,ur,25,m,ur
22,1,14,e,510,ur,25,m,ur
22,1,42,b,1065,ur,25,m,ur
22,1,29,a,1266,ur,25,m,ur
22,1,68,c,1268,ur,25,m,ur
22,0,61,c,802,ur,25,m,ur
22,1,10,e,1683,ur,25,m,ur
22,1,26,a,1059,ur,25,m,ur
22,1,47,b,1111,ur,25,m,ur
22,1,43,b,1028,ur,25,m,ur
22,1,71,c,1064,ur,25,m,ur
22,1,28,a,975,ur,25,m,ur
22,1,18,e,910,ur,25,m,ur
22,0,56,c,958,ur,25,m,ur
22,1,30,a,1588,ur,25,m,ur
22,1,27,a,963,ur,25,m,ur
22,1,44,b,1249,ur,25,m,ur
22,1,2,d,668,ur,25,m,ur
22,1,60,c,1538,ur,25,m,ur
22,1,4,d,693,ur,25,m,ur
22,1,52,b,2110,ur,25,m,ur
22,1,21,a,1794,ur,25,m,ur
22,1,55,c,1989,ur,25,m,ur
22,1,31,a,2179,ur,25,m,ur
22,1,49,b,1850,ur,25,m,ur
22,1,50,b,1088,ur,25,m,ur
22,1,34,a,1730,ur,25,m,ur
22,1,33,a,1426,ur,25,m,ur
22,1,12,e,2530,ur,25,m,ur
22,1,35,a,2610,ur,25,m,ur
22,1,7,d,1765,ur,25,m,ur
22,1,13,e,653,ur,25,m,ur
22,1,17,e,606,ur,25,m,ur
22,1,59,c,988,ur,25,m,ur
22,1,20,a,892,ur,25,m,ur
22,1,22,a,968,ur,25,m,ur
22,1,40,b,1389,ur,25,m,ur
22,1,38,b,740,ur,25,m,ur
22,1,46,b,655,ur,25,m,ur
22,1,54,b,835,ur,25,m,ur
22,1,63,c,1409,ur,25,m,ur
22,0,24,a,1095,ur,25,m,ur
22,1,32,a,1486,ur,25,m,ur
22,1,5,d,1143,ur,25,m,ur
22,1,3,d,999,ur,25,m,ur
23,1,prc8,c,2184,practice,19,m,80
23,0,prc6,b,5024,practice,19,m,80
23,1,prc2,e,572,practice,19,m,80
23,0,prc7,c,4725,practice,19,m,80
23,1,prc3,a,980,practice,19,m,80
23,1,prc1,d,660,practice,19,m,80
23,1,prc5,b,650,practice,19,m,80
23,1,prc4,a,655,practice,19,m,80
23,0,22,a,878,80,19,m,80
23,0,39,b,505,80,19,m,80
23,1,29,a,606,80,19,m,80
23,0,65,c,658,80,19,m,80
23,1,45,b,837,80,19,m,80
23,0,70,c,644,80,19,m,80
23,0,56,c,813,80,19,m,80
23,1,4,d,829,80,19,m,80
23,0,50,b,787,80,19,m,80
23,1,31,a,983,80,19,m,80
23,0,53,b,1021,80,19,m,80
23,1,30,a,773,80,19,m,80
23,0,12,e,949,80,19,m,80
23,0,34,a,829,80,19,m,80
23,1,60,c,579,80,19,m,80
23,1,32,a,1310,80,19,m,80
23,1,28,a,789,80,19,m,80
23,0,66,c,834,80,19,m,80
23,1,71,c,671,80,19,m,80
23,0,67,c,871,80,19,m,80
23,1,26,a,741,80,19,m,80
23,1,36,a,717,80,19,m,80
23,1,2,d,668,80,19,m,80
23,0,38,b,702,80,19,m,80
23,1,7,d,635,80,19,m,80
23,1,6,d,759,80,19,m,80
23,1,54,b,825,80,19,m,80
23,0,63,c,753,80,19,m,80
23,0,51,b,889,80,19,m,80
23,1,8,d,925,80,19,m,80
23,1,64,c,966,80,19,m,80
23,0,48,b,888,80,19,m,80
23,0,61,c,840,80,19,m,80
23,1,10,e,745,80,19,m,80
23,1,46,b,1216,80,19,m,80
23,1,47,b,1140,80,19,m,80
23,1,17,e,499,80,19,m,80
23,1,14,e,640,80,19,m,80
23,0,57,c,915,80,19,m,80
23,1,21,a,1043,80,19,m,80
23,0,59,c,907,80,19,m,80
23,1,55,c,708,80,19,m,80
23,1,11,e,564,80,19,m,80
23,1,37,b,1201,80,19,m,80
23,1,15,e,750,80,19,m,80
23,1,68,c,567,80,19,m,80
23,1,18,e,904,80,19,m,80
23,1,19,a,921,80,19,m,80
23,0,3,d,570,80,19,m,80
23,1,43,b,816,80,19,m,80
23,1,1,d,713,80,19,m,80
23,0,72,c,1022,80,19,m,80
23,0,40,b,842,80,19,m,80
23,1,41,b,653,80,19,m,80
23,0,52,b,582,80,19,m,80
23,1,35,a,681,80,19,m,80
23,0,44,b,656,80,19,m,80
23,1,23,a,736,80,19,m,80
23,0,62,c,806,80,19,m,80
23,0,42,b,751,80,19,m,80
23,1,5,d,724,80,19,m,80
23,1,58,c,950,80,19,m,80
23,1,25,a,830,80,19,m,80
23,1,13,e,706,80,19,m,80
23,0,33,a,857,80,19,m,80
23,0,69,c,689,80,19,m,80
23,1,9,d,1058,80,19,m,80
23,1,49,b,567,80,19,m,80
23,0,27,a,949,80,19,m,80
23,0,20,a,873,80,19,m,80
23,0,24,a,1078,80,19,m,80
23,1,16,e,565,80,19,m,80
23,1,52,b,819,150,19,m,150
23,0,20,a,769,150,19,m,150
23,1,26,a,435,150,19,m,150
23,0,70,c,485,150,19,m,150
23,1,22,a,525,150,19,m,150
23,1,28,a,576,150,19,m,150
23,1,3,d,476,150,19,m,150
23,1,49,b,454,150,19,m,150
23,1,19,a,578,150,19,m,150
23,1,67,c,566,150,19,m,150
23,0,41,b,599,150,19,m,150
23,1,11,e,576,150,19,m,150
23,0,2,d,539,150,19,m,150
23,0,69,c,1197,150,19,m,150
23,1,6,d,853,150,19,m,150
23,0,42,b,563,150,19,m,150
23,0,51,b,1403,150,19,m,150
23,1,47,b,783,150,19,m,150
23,0,35,a,710,150,19,m,150
23,1,48,b,716,150,19,m,150
23,1,18,e,601,150,19,m,150
23,1,63,c,911,150,19,m,150
23,0,59,c,1006,150,19,m,150
23,0,31,a,732,150,19,m,150
23,1,60,c,597,150,19,m,150
23,1,38,b,513,150,19,m,150
23,1,57,c,724,150,19,m,150
23,1,21,a,634,150,19,m,150
23,1,56,c,924,150,19,m,150
23,1,5,d,488,150,19,m,150
23,1,71,c,1274,150,19,m,150
23,1,33,a,854,150,19,m,150
23,1,64,c,628,150,19,m,150
23,1,8,d,462,150,19,m,150
23,0,7,d,1296,150,19,m,150
23,1,10,e,494,150,19,m,150
23,0,50,b,775,150,19,m,150
23,1,37,b,648,150,19,m,150
23,1,45,b,598,150,19,m,150
23,1,30,a,551,150,19,m,150
23,0,25,a,501,150,19,m,150
23,0,12,e,1013,150,19,m,150
23,1,14,e,428,150,19,m,150
23,1,15,e,567,150,19,m,150
23,1,1,d,842,150,19,m,150
23,0,23,a,476,150,19,m,150
23,0,29,a,501,150,19,m,150
23,1,66,c,558,150,19,m,150
23,1,9,d,801,150,19,m,150
23,0,36,a,490,150,19,m,150
23,1,43,b,418,150,19,m,150
23,1,65,c,526,150,19,m,150
23,1,39,b,425,150,19,m,150
23,1,54,b,676,150,19,m,150
23,1,17,e,384,150,19,m,150
23,1,40,b,677,150,19,m,150
23,0,27,a,548,150,19,m,150
23,1,53,b,482,150,19,m,150
23,1,46,b,354,150,19,m,150
23,1,16,e,480,150,19,m,150
23,1,4,d,713,150,19,m,150
23,1,61,c,670,150,19,m,150
23,1,13,e,400,150,19,m,150
23,0,44,b,486,150,19,m,150
23,1,32,a,726,150,19,m,150
23,1,62,c,499,150,19,m,150
23,1,55,c,503,150,19,m,150
23,1,58,c,483,150,19,m,150
23,1,68,c,562,150,19,m,150
23,1,72,c,527,150,19,m,150
23,0,34,a,594,150,19,m,150
23,1,24,a,570,150,19,m,150
23,1,prc2,e,1409,urprc,19,m,ur
23,0,prc4,a,6030,urprc,19,m,ur
23,1,prc3,a,5007,urprc,19,m,ur
23,1,prc1,d,935,urprc,19,m,ur
23,1,prc7,c,5368,urprc,19,m,ur
23,1,prc8,c,824,urprc,19,m,ur
23,1,prc6,b,1009,urprc,19,m,ur
23,1,prc5,b,1126,urprc,19,m,ur
23,1,1,d,964,ur,19,m,ur
23,0,32,a,1236,ur,19,m,ur
23,1,49,b,1234,ur,19,m,ur
23,1,69,c,1077,ur,19,m,ur
23,1,38,b,1084,ur,19,m,ur
23,1,13,e,775,ur,19,m,ur
23,1,3,d,811,ur,19,m,ur
23,1,2,d,1411,ur,19,m,ur
23,1,45,b,3113,ur,19,m,ur
23,1,15,e,2304,ur,19,m,ur
23,0,23,a,2734,ur,19,m,ur
23,1,61,c,2217,ur,19,m,ur
23,1,29,a,1642,ur,19,m,ur
23,1,67,c,1959,ur,19,m,ur
23,1,55,c,2982,ur,19,m,ur
23,0,22,a,2152,ur,19,m,ur
23,1,18,e,1165,ur,19,m,ur
23,1,72,c,2707,ur,19,m,ur
23,1,25,a,1548,ur,19,m,ur
23,1,48,b,1230,ur,19,m,ur
23,1,57,c,1198,ur,19,m,ur
23,1,64,c,2185,ur,19,m,ur
23,1,53,b,1917,ur,19,m,ur
23,1,31,a,1551,ur,19,m,ur
23,1,21,a,1548,ur,19,m,ur
23,1,44,b,1801,ur,19,m,ur
23,1,40,b,2470,ur,19,m,ur
23,1,63,c,1357,ur,19,m,ur
23,1,14,e,1314,ur,19,m,ur
23,1,47,b,1635,ur,19,m,ur
23,1,52,b,1094,ur,19,m,ur
23,1,54,b,1261,ur,19,m,ur
23,1,17,e,1505,ur,19,m,ur
23,0,35,a,1326,ur,19,m,ur
23,1,28,a,1804,ur,19,m,ur
23,1,24,a,1761,ur,19,m,ur
23,0,33,a,1027,ur,19,m,ur
23,1,4,d,1644,ur,19,m,ur
23,1,9,d,2469,ur,19,m,ur
23,0,8,d,3082,ur,19,m,ur
23,1,70,c,1664,ur,19,m,ur
23,1,59,c,2215,ur,19,m,ur
23,1,36,a,1938,ur,19,m,ur
23,0,39,b,1734,ur,19,m,ur
23,1,37,b,3595,ur,19,m,ur
23,1,42,b,3123,ur,19,m,ur
23,1,12,e,1947,ur,19,m,ur
23,1,56,c,2226,ur,19,m,ur
23,1,30,a,1290,ur,19,m,ur
23,1,19,a,1432,ur,19,m,ur
23,1,7,d,1265,ur,19,m,ur
23,1,26,a,1910,ur,19,m,ur
23,1,16,e,1012,ur,19,m,ur
23,1,41,b,1211,ur,19,m,ur
23,1,27,a,2151,ur,19,m,ur
23,1,51,b,2468,ur,19,m,ur
23,1,58,c,2312,ur,19,m,ur
23,1,60,c,1429,ur,19,m,ur
23,1,71,c,2487,ur,19,m,ur
23,1,68,c,1595,ur,19,m,ur
23,1,46,b,2068,ur,19,m,ur
23,1,20,a,1746,ur,19,m,ur
23,1,43,b,1906,ur,19,m,ur
23,1,5,d,1029,ur,19,m,ur
23,1,6,d,1403,ur,19,m,ur
23,1,50,b,1841,ur,19,m,ur
23,1,34,a,2764,ur,19,m,ur
23,1,65,c,2102,ur,19,m,ur
23,1,10,e,986,ur,19,m,ur
23,1,62,c,1788,ur,19,m,ur
23,1,11,e,874,ur,19,m,ur
23,1,66,c,2840,ur,19,m,ur
24,1,prc2,e,4206,practice,19,h,80
24,1,prc1,d,1854,practice,19,h,80
24,0,prc3,a,9511,practice,19,h,80
24,1,prc6,b,10457,practice,19,h,80
24,1,prc7,c,1496,practice,19,h,80
24,1,prc8,c,2038,practice,19,h,80
24,1,prc5,b,9536,practice,19,h,80
24,0,prc4,a,7606,practice,19,h,80
24,0,17,e,1178,80,19,h,80
24,0,10,e,1072,80,19,h,80
24,1,5,d,1115,80,19,h,80
24,1,50,b,787,80,19,h,80
24,0,61,c,1814,80,19,h,80
24,1,72,c,820,80,19,h,80
24,1,49,b,793,80,19,h,80
24,0,23,a,618,80,19,h,80
24,0,28,a,1110,80,19,h,80
24,0,29,a,873,80,19,h,80
24,1,21,a,909,80,19,h,80
24,1,51,b,1580,80,19,h,80
24,1,40,b,1851,80,19,h,80
24,1,33,a,2013,80,19,h,80
24,0,16,e,1417,80,19,h,80
24,1,3,d,3204,80,19,h,80
24,0,25,a,845,80,19,h,80
24,1,42,b,913,80,19,h,80
24,1,60,c,1922,80,19,h,80
24,1,56,c,1365,80,19,h,80
24,1,70,c,1919,80,19,h,80
24,1,47,b,1175,80,19,h,80
24,1,68,c,1262,80,19,h,80
24,0,64,c,2058,80,19,h,80
24,1,54,b,812,80,19,h,80
24,0,11,e,1290,80,19,h,80
24,1,59,c,1609,80,19,h,80
24,1,30,a,1912,80,19,h,80
24,1,18,e,2074,80,19,h,80
24,1,43,b,949,80,19,h,80
24,0,55,c,4682,80,19,h,80
24,1,45,b,627,80,19,h,80
24,1,38,b,701,80,19,h,80
24,1,13,e,833,80,19,h,80
24,1,65,c,722,80,19,h,80
24,0,19,a,856,80,19,h,80
24,0,71,c,1325,80,19,h,80
24,1,9,d,1141,80,19,h,80
24,1,32,a,2991,80,19,h,80
24,0,15,e,681,80,19,h,80
24,0,46,b,4027,80,19,h,80
24,1,66,c,646,80,19,h,80
24,1,20,a,1543,80,19,h,80
24,1,39,b,584,80,19,h,80
24,0,69,c,833,80,19,h,80
24,0,22,a,635,80,19,h,80
24,1,31,a,1260,80,19,h,80
24,1,52,b,746,80,19,h,80
24,0,41,b,824,80,19,h,80
24,1,12,e,1157,80,19,h,80
24,1,44,b,1067,80,19,h,80
24,0,37,b,874,80,19,h,80
24,1,53,b,2655,80,19,h,80
24,0,27,a,522,80,19,h,80
24,1,8,d,591,80,19,h,80
24,0,58,c,1846,80,19,h,80
24,0,26,a,1092,80,19,h,80
24,1,14,e,706,80,19,h,80
24,0,67,c,2114,80,19,h,80
24,1,36,a,1154,80,19,h,80
24,0,24,a,659,80,19,h,80
24,1,4,d,554,80,19,h,80
24,0,57,c,1673,80,19,h,80
24,0,63,c,1124,80,19,h,80
24,0,62,c,1119,80,19,h,80
24,1,34,a,1138,80,19,h,80
24,1,7,d,1092,80,19,h,80
24,1,6,d,700,80,19,h,80
24,1,48,b,669,80,19,h,80
24,0,35,a,1208,80,19,h,80
24,1,1,d,643,80,19,h,80
24,1,2,d,702,80,19,h,80
24,0,60,c,2290,150,19,h,150
24,1,59,c,766,150,19,h,150
24,1,49,b,1362,150,19,h,150
24,0,24,a,645,150,19,h,150
24,1,34,a,668,150,19,h,150
24,1,68,c,792,150,19,h,150
24,1,72,c,552,150,19,h,150
24,1,70,c,603,150,19,h,150
24,1,41,b,529,150,19,h,150
24,0,29,a,471,150,19,h,150
24,1,64,c,723,150,19,h,150
24,0,26,a,389,150,19,h,150
24,0,20,a,728,150,19,h,150
24,1,37,b,524,150,19,h,150
24,0,30,a,631,150,19,h,150
24,1,44,b,382,150,19,h,150
24,1,62,c,422,150,19,h,150
24,1,47,b,424,150,19,h,150
24,0,4,d,842,150,19,h,150
24,1,40,b,962,150,19,h,150
