part,age,key,sex,style,stim,hemifield,response,rt
76,31,Left,male,Abstract,365ABSTRACTO,Left,0,976
76,31,Left,male,Abstract,121ABSTRACTO,Right,0,633
76,31,Left,male,Representational,161REALISTA,Right,1,534
76,31,Left,male,Abstract,282ABSTRACTO,Right,0,820
76,31,Left,male,Abstract,184ABSTRACTO,Left,0,447
76,31,Left,male,Representational,241POSTIMPRES,Left,0,538
76,31,Left,male,Abstract,230ABSTRACTO,Left,0,438
76,31,Left,male,Representational,332IMPRESION,Right,1,1334
76,31,Left,male,Abstract,061ABSTRACTO,Left,0,485
76,31,Left,male,Abstract,367ABSTRACTO,Right,0,567
76,31,Left,male,Abstract,343ABSTRACTO,Right,0,584
76,31,Left,male,Representational,197POSTIMPRES,Left,0,481
76,31,Left,male,Abstract,099ABSTRACTO,Left,0,463
76,31,Left,male,Representational,226REALISTA,Right,1,531
76,31,Left,male,Representational,010REALISTA,Right,1,436
76,31,Left,male,Abstract,036ABSTRACTO,Right,1,394
76,31,Left,male,Representational,241POSTIMPRES,Right,0,1449
76,31,Left,male,Abstract,230ABSTRACTO,Right,0,489
76,31,Left,male,Representational,127IMPRESION,Left,1,520
76,31,Left,male,Representational,345POSTIMPRES,Left,0,723
76,31,Left,male,Abstract,217ABSTRACTO,Left,0,679
76,31,Left,male,Abstract,270ABSTRACTO,Right,1,457
76,31,Left,male,Abstract,363ABSTRACTO,Left,0,519
76,31,Left,male,Abstract,329ABSTRACTO,Right,0,903
76,31,Left,male,Abstract,364ABSTRACTO,Right,0,312
76,31,Left,male,Abstract,263ABSTRACTO,Right,0,386
76,31,Left,male,Abstract,282ABSTRACTO,Left,0,737
76,31,Left,male,Representational,311REALISTA,Right,1,677
76,31,Left,male,Abstract,129ABSTRACTO,Right,0,389
76,31,Left,male,Representational,062REALISTA,Right,1,550
76,31,Left,male,Abstract,067ABSTRACTO,Left,0,455
76,31,Left,male,Representational,159REALISTA,Right,0,439
76,31,Left,male,Representational,402IMPRESION,Right,1,835
76,31,Left,male,Abstract,359ABSTRACTO,Right,0,532
76,31,Left,male,Abstract,118ABSTRACTO,Right,0,658
76,31,Left,male,Abstract,293ABSTRACTO,Left,0,381
76,31,Left,male,Abstract,184ABSTRACTO,Right,0,672
76,31,Left,male,Abstract,348ABSTRACTO,Right,0,860
76,31,Left,male,Representational,315IMPRESION,Right,0,472
76,31,Left,male,Representational,179IMPRESION,Left,0,491
76,31,Left,male,Representational,165REALISTA,Left,1,465
76,31,Left,male,Abstract,051ABSTRACTO,Left,1,783
76,31,Left,male,Abstract,132ABSTRACTO,Left,1,684
76,31,Left,male,Representational,043REALISTA,Right,0,841
76,31,Left,male,Representational,177REALISTA,Right,1,905
76,31,Left,male,Abstract,176ABSTRACTO,Left,1,680
76,31,Left,male,Representational,373POSTIMPRES,Left,1,925
76,31,Left,male,Abstract,322ABSTRACTO,Left,1,862
76,31,Left,male,Representational,161REALISTA,Left,0,913
76,31,Left,male,Abstract,236ABSTRACTO,Right,0,856
76,31,Left,male,Representational,216POSTIMPRES,Left,1,1575
76,31,Left,male,Abstract,368ABSTRACTO,Right,0,636
76,31,Left,male,Abstract,212ABSTRACTO,Right,0,1006
76,31,Left,male,Representational,254IMPRESION,Right,1,706
76,31,Left,male,Representational,385POSTIMPRES,Left,0,858
76,31,Left,male,Abstract,036ABSTRACTO,Left,1,831
76,31,Left,male,Abstract,118ABSTRACTO,Left,1,552
76,31,Left,male,Abstract,368ABSTRACTO,Left,1,587
76,31,Left,male,Representational,030POSTIMPRES,Right,1,962
76,31,Left,male,Representational,177REALISTA,Left,0,615
76,31,Left,male,Abstract,214ABSTRACTO,Right,0,453
76,31,Left,male,Representational,104POSTIMPRESjpg,Right,1,388
76,31,Left,male,Abstract,008ABSTRACTO,Left,1,804
76,31,Left,male,Abstract,348ABSTRACTO,Left,0,514
76,31,Left,male,Representational,287REALISTA,Left,1,539
76,31,Left,male,Representational,076REALISTA,Right,1,384
76,31,Left,male,Representational,071POSTIMPRES,Right,0,611
76,31,Left,male,Representational,030POSTIMPRES,Left,0,587
76,31,Left,male,Abstract,098ABSTRACTO,Right,0,631
76,31,Left,male,Abstract,404ABSTRACTO,Right,0,563
76,31,Left,male,Representational,046REALISTA,Left,0,613
76,31,Left,male,Representational,159REALISTA,Left,1,539
76,31,Left,male,Representational,043REALISTA,Left,0,594
76,31,Left,male,Representational,010REALISTA,Left,0,528
76,31,Left,male,Abstract,099ABSTRACTO,Right,0,544
76,31,Left,male,Abstract,117ABSTRACTO,Right,1,664
76,31,Left,male,Representational,105REALISTA,Right,1,921
76,31,Left,male,Abstract,008ABSTRACTO,Right,0,444
76,31,Left,male,Abstract,329ABSTRACTO,Left,0,444
76,31,Left,male,Abstract,176ABSTRACTO,Right,1,629
76,31,Left,male,Representational,280REALISTA,Right,0,446
76,31,Left,male,Representational,101IMPRESION,Right,0,500
76,31,Left,male,Abstract,185ABSTRACTO,Right,0,381
76,31,Left,male,Abstract,367ABSTRACTO,Left,1,536
76,31,Left,male,Representational,278POSTIMPRES,Left,1,823
76,31,Left,male,Abstract,117ABSTRACTO,Left,1,833
76,31,Left,male,Representational,111REALISTA,Left,1,611
76,31,Left,male,Abstract,151ABSTRACTO,Right,0,715
76,31,Left,male,Representational,396REALISTA,Right,0,615
76,31,Left,male,Abstract,169ABSTRACTO,Right,0,583
76,31,Left,male,Abstract,089ABSTRACTO,Right,0,914
76,31,Left,male,Abstract,269ABSTRACTO,Left,1,587
76,31,Left,male,Abstract,136ABSTRACTO,Right,0,783
76,31,Left,male,Abstract,342ABSTRACTO,Left,0,295
76,31,Left,male,Representational,116REALISTA,Left,1,475
76,31,Left,male,Abstract,351ABSTRACTO,Left,0,477
76,31,Left,male,Representational,332IMPRESION,Left,0,422
76,31,Left,male,Abstract,084ABSTRACTO,Right,0,710
76,31,Left,male,Abstract,317ABSTRACTO,Right,0,424
76,31,Left,male,Abstract,362ABSTRACTO,Right,0,400
76,31,Left,male,Abstract,044ABSTRACTO,Left,0,471
76,31,Left,male,Abstract,263ABSTRACTO,Left,0,388
76,31,Left,male,Representational,106REALISTA,Left,1,520
76,31,Left,male,Representational,385POSTIMPRES,Right,0,634
76,31,Left,male,Representational,020POSTIMPRES,Left,1,485
76,31,Left,male,Representational,016POSTIMPRES,Right,0,781
76,31,Left,male,Abstract,185ABSTRACTO,Left,0,562
76,31,Left,male,Abstract,293ABSTRACTO,Right,0,725
76,31,Left,male,Representational,350REALISTA,Right,1,511
76,31,Left,male,Representational,303REALISTA,Right,0,538
76,31,Left,male,Representational,165REALISTA,Right,0,546
76,31,Left,male,Abstract,188ABSTRACTO,Right,0,584
76,31,Left,male,Representational,079POSTIMPRES,Right,1,632
76,31,Left,male,Abstract,362ABSTRACTO,Left,0,517
76,31,Left,male,Abstract,217ABSTRACTO,Right,0,455
76,31,Left,male,Abstract,110ABSTRACTO,Right,0,380
76,31,Left,male,Abstract,236ABSTRACTO,Left,1,512
76,31,Left,male,Representational,303REALISTA,Left,1,359
76,31,Left,male,Representational,111REALISTA,Right,0,443
76,31,Left,male,Representational,266POSTIMPRES,Right,0,459
76,31,Left,male,Abstract,129ABSTRACTO,Left,1,340
76,31,Left,male,Abstract,364ABSTRACTO,Left,1,235
76,31,Left,male,Representational,017REALISTA,Left,0,397
53,21,Left,female,Representational,010REALISTA,Right,1,557
53,21,Left,female,Representational,402IMPRESION,Right,1,307
53,21,Left,female,Representational,030POSTIMPRES,Left,1,466
53,21,Left,female,Representational,373POSTIMPRES,Right,1,342
53,21,Left,female,Representational,076REALISTA,Left,1,326
53,21,Left,female,Representational,016POSTIMPRES,Right,0,441
53,21,Left,female,Abstract,404ABSTRACTO,Left,0,449
53,21,Left,female,Representational,287REALISTA,Left,1,488
53,21,Left,female,Representational,179IMPRESION,Right,1,420
53,21,Left,female,Abstract,269ABSTRACTO,Left,0,251
53,21,Left,female,Abstract,188ABSTRACTO,Right,1,158
53,21,Left,female,Abstract,214ABSTRACTO,Right,0,453
53,21,Left,female,Representational,226REALISTA,Left,1,493
53,21,Left,female,Abstract,212ABSTRACTO,Right,0,278
53,21,Left,female,Representational,062REALISTA,Right,1,544
53,21,Left,female,Representational,303REALISTA,Left,1,455
53,21,Left,female,Representational,241POSTIMPRES,Right,0,474
53,21,Left,female,Representational,043REALISTA,Left,1,696
53,21,Left,female,Abstract,342ABSTRACTO,Right,0,416
53,21,Left,female,Representational,308POSTIMPRES,Left,0,640
53,21,Left,female,Abstract,121ABSTRACTO,Right,0,828
53,21,Left,female,Abstract,118ABSTRACTO,Right,0,471
53,21,Left,female,Representational,274REALISTA,Left,1,398
53,21,Left,female,Abstract,322ABSTRACTO,Left,1,650
53,21,Left,female,Representational,106REALISTA,Left,1,626
53,21,Left,female,Representational,062REALISTA,Left,1,403
53,21,Left,female,Abstract,270ABSTRACTO,Left,0,672
53,21,Left,female,Representational,205REALISTA,Right,1,432
53,21,Left,female,Representational,280REALISTA,Right,1,438
53,21,Left,female,Abstract,118ABSTRACTO,Left,0,486
53,21,Left,female,Abstract,067ABSTRACTO,Right,1,352
53,21,Left,female,Representational,165REALISTA,Right,1,580
53,21,Left,female,Representational,161REALISTA,Right,1,390
53,21,Left,female,Abstract,359ABSTRACTO,Right,0,572
53,21,Left,female,Abstract,084ABSTRACTO,Left,0,310
53,21,Left,female,Representational,389POSTIMPRES,Right,0,676
53,21,Left,female,Representational,385POSTIMPRES,Left,0,857
53,21,Left,female,Abstract,044ABSTRACTO,Right,0,458
53,21,Left,female,Representational,069POSTIMPRES,Right,1,445
53,21,Left,female,Representational,111REALISTA,Left,1,506
53,21,Left,female,Abstract,136ABSTRACTO,Right,0,542
53,21,Left,female,Representational,071POSTIMPRES,Right,0,398
53,21,Left,female,Abstract,367ABSTRACTO,Left,0,378
53,21,Left,female,Representational,278POSTIMPRES,Left,1,931
53,21,Left,female,Abstract,110ABSTRACTO,Right,0,456
53,21,Left,female,Abstract,151ABSTRACTO,Left,0,250
53,21,Left,female,Representational,159REALISTA,Right,1,487
53,21,Left,female,Representational,266POSTIMPRES,Left,0,625
53,21,Left,female,Abstract,293ABSTRACTO,Right,1,266
53,21,Left,female,Representational,046REALISTA,Right,1,531
53,21,Left,female,Abstract,282ABSTRACTO,Right,0,523
53,21,Left,female,Abstract,359ABSTRACTO,Left,0,261
53,21,Left,female,Abstract,036ABSTRACTO,Right,1,417
53,21,Left,female,Abstract,362ABSTRACTO,Left,0,306
53,21,Left,female,Representational,127IMPRESION,Right,1,285
53,21,Left,female,Abstract,061ABSTRACTO,Right,1,263
53,21,Left,female,Abstract,099ABSTRACTO,Left,0,425
53,21,Left,female,Representational,130IMPRESION,Right,1,563
53,21,Left,female,Representational,030POSTIMPRES,Right,1,454
53,21,Left,female,Abstract,363ABSTRACTO,Right,0,454
53,21,Left,female,Abstract,185ABSTRACTO,Right,0,303
53,21,Left,female,Representational,315IMPRESION,Left,0,487
53,21,Left,female,Abstract,089ABSTRACTO,Left,0,349
53,21,Left,female,Abstract,121ABSTRACTO,Left,0,415
53,21,Left,female,Abstract,132ABSTRACTO,Left,0,326
53,21,Left,female,Abstract,343ABSTRACTO,Right,0,401
53,21,Left,female,Abstract,084ABSTRACTO,Right,0,310
53,21,Left,female,Abstract,044ABSTRACTO,Left,0,330
53,21,Left,female,Abstract,329ABSTRACTO,Right,0,335
53,21,Left,female,Abstract,262ABSTRACTO,Left,0,278
53,21,Left,female,Abstract,263ABSTRACTO,Left,0,370
53,21,Left,female,Abstract,390ABSTRACTO,Left,0,429
53,21,Left,female,Representational,345POSTIMPRES,Right,0,437
53,21,Left,female,Representational,101IMPRESION,Left,1,417
53,21,Left,female,Abstract,282ABSTRACTO,Left,0,519
53,21,Left,female,Abstract,368ABSTRACTO,Left,0,385
53,21,Left,female,Representational,197POSTIMPRES,Right,0,752
53,21,Left,female,Abstract,262ABSTRACTO,Right,0,450
53,21,Left,female,Abstract,169ABSTRACTO,Right,0,372
53,21,Left,female,Abstract,136ABSTRACTO,Left,0,350
53,21,Left,female,Representational,104POSTIMPRESjpg,Left,1,359
53,21,Left,female,Abstract,364ABSTRACTO,Right,0,487
53,21,Left,female,Abstract,236ABSTRACTO,Left,1,717
53,21,Left,female,Abstract,351ABSTRACTO,Left,0,524
53,21,Left,female,Representational,173REALISTA,Right,1,604
53,21,Left,female,Representational,278POSTIMPRES,Right,1,601
53,21,Left,female,Abstract,180ABSTRACTO,Left,0,434
53,21,Left,female,Abstract,117ABSTRACTO,Right,1,257
53,21,Left,female,Abstract,129ABSTRACTO,Left,0,589
53,21,Left,female,Abstract,184ABSTRACTO,Right,0,1441
53,21,Left,female,Abstract,036ABSTRACTO,Left,1,487
53,21,Left,female,Abstract,110ABSTRACTO,Left,0,836
53,21,Left,female,Abstract,404ABSTRACTO,Right,0,454
53,21,Left,female,Abstract,180ABSTRACTO,Right,0,355
53,21,Left,female,Representational,226REALISTA,Right,1,462
53,21,Left,female,Representational,075IMPRESION,Left,1,1451
53,21,Left,female,Representational,020POSTIMPRES,Right,0,430
53,21,Left,female,Abstract,230ABSTRACTO,Right,0,1135
53,21,Left,female,Abstract,269ABSTRACTO,Right,0,447
53,21,Left,female,Representational,219IMPRESION,Right,1,497
53,21,Left,female,Representational,173REALISTA,Left,1,583
53,21,Left,female,Representational,287REALISTA,Right,1,598
53,21,Left,female,Abstract,364ABSTRACTO,Left,0,505
53,21,Left,female,Representational,079POSTIMPRES,Left,1,780
53,21,Left,female,Abstract,061ABSTRACTO,Left,0,514
53,21,Left,female,Abstract,362ABSTRACTO,Right,0,855
53,21,Left,female,Representational,280REALISTA,Left,1,500
53,21,Left,female,Abstract,348ABSTRACTO,Left,0,523
53,21,Left,female,Representational,373POSTIMPRES,Left,0,399
53,21,Left,female,Representational,254IMPRESION,Right,1,507
53,21,Left,female,Abstract,146ABSTRACTO,Left,0,207
53,21,Left,female,Abstract,098ABSTRACTO,Right,1,210
53,21,Left,female,Abstract,317ABSTRACTO,Right,0,400
53,21,Left,female,Representational,219IMPRESION,Left,1,430
53,21,Left,female,Abstract,348ABSTRACTO,Right,0,396
53,21,Left,female,Abstract,236ABSTRACTO,Right,0,383
53,21,Left,female,Abstract,151ABSTRACTO,Right,0,353
53,21,Left,female,Abstract,099ABSTRACTO,Right,0,381
53,21,Left,female,Representational,069POSTIMPRES,Left,1,367
53,21,Left,female,Abstract,098ABSTRACTO,Left,0,285
53,21,Left,female,Representational,402IMPRESION,Left,0,316
53,21,Left,female,Abstract,188ABSTRACTO,Left,0,331
53,21,Left,female,Representational,161REALISTA,Left,1,371
53,21,Left,female,Representational,016POSTIMPRES,Left,0,373
53,21,Left,female,Abstract,129ABSTRACTO,Right,0,662
53,21,Left,female,Abstract,132ABSTRACTO,Right,0,366
53,21,Left,female,Representational,350REALISTA,Left,1,374
53,21,Left,female,Representational,332IMPRESION,Left,1,1267
53,21,Left,female,Representational,104POSTIMPRESjpg,Right,1,448
53,21,Left,female,Abstract,214ABSTRACTO,Left,0,513
53,21,Left,female,Representational,093REALISTA,Left,0,232
53,21,Left,female,Representational,010REALISTA,Left,1,634
53,21,Left,female,Representational,116REALISTA,Right,1,329
53,21,Left,female,Abstract,169ABSTRACTO,Left,0,423
53,21,Left,female,Representational,079POSTIMPRES,Right,1,345
53,21,Left,female,Representational,389POSTIMPRES,Left,0,904
53,21,Left,female,Representational,350REALISTA,Right,1,488
53,21,Left,female,Representational,076REALISTA,Right,1,252
53,21,Left,female,Representational,396REALISTA,Left,1,343
53,21,Left,female,Representational,101IMPRESION,Right,1,323
53,21,Left,female,Abstract,008ABSTRACTO,Right,0,422
53,21,Left,female,Representational,332IMPRESION,Right,1,570
53,21,Left,female,Representational,274REALISTA,Right,0,1055
53,21,Left,female,Abstract,185ABSTRACTO,Left,0,380
53,21,Left,female,Abstract,322ABSTRACTO,Right,0,409
53,21,Left,female,Representational,254IMPRESION,Left,1,547
53,21,Left,female,Abstract,270ABSTRACTO,Right,0,538
53,21,Left,female,Abstract,317ABSTRACTO,Left,0,806
53,21,Left,female,Abstract,051ABSTRACTO,Right,1,399
53,21,Left,female,Abstract,184ABSTRACTO,Left,0,449
53,21,Left,female,Representational,315IMPRESION,Right,1,424
53,21,Left,female,Abstract,217ABSTRACTO,Left,0,268
53,21,Left,female,Representational,311REALISTA,Right,1,246
53,21,Left,female,Representational,017REALISTA,Right,1,534
53,21,Left,female,Representational,179IMPRESION,Left,1,490
53,21,Left,female,Representational,043REALISTA,Right,1,578
53,21,Left,female,Representational,165REALISTA,Left,1,539
53,21,Left,female,Representational,385POSTIMPRES,Right,0,578
53,21,Left,female,Abstract,230ABSTRACTO,Left,0,296
53,21,Left,female,Representational,197POSTIMPRES,Left,0,365
53,21,Left,female,Representational,177REALISTA,Right,1,398
53,21,Left,female,Abstract,351ABSTRACTO,Right,0,856
53,21,Left,female,Representational,071POSTIMPRES,Left,0,1234
53,21,Left,female,Representational,266POSTIMPRES,Right,0,543
53,21,Left,female,Representational,111REALISTA,Right,1,520
53,21,Left,female,Representational,396REALISTA,Right,1,311
53,21,Left,female,Representational,311REALISTA,Left,0,465
53,21,Left,female,Representational,130IMPRESION,Left,0,367
53,21,Left,female,Abstract,365ABSTRACTO,Right,1,360
53,21,Left,female,Abstract,176ABSTRACTO,Left,0,510
53,21,Left,female,Representational,093REALISTA,Right,1,850
53,21,Left,female,Representational,105REALISTA,Left,0,927
53,21,Left,female,Representational,241POSTIMPRES,Left,0,777
53,21,Left,female,Abstract,343ABSTRACTO,Left,0,465
53,21,Left,female,Abstract,051ABSTRACTO,Left,0,328
53,21,Left,female,Abstract,217ABSTRACTO,Right,0,388
53,21,Left,female,Representational,046REALISTA,Left,0,588
53,21,Left,female,Representational,127IMPRESION,Left,1,447
53,21,Left,female,Abstract,263ABSTRACTO,Right,0,453
53,21,Left,female,Abstract,367ABSTRACTO,Right,0,374
53,21,Left,female,Representational,216POSTIMPRES,Right,0,501
53,21,Left,female,Representational,345POSTIMPRES,Left,0,317
53,21,Left,female,Abstract,390ABSTRACTO,Right,0,314
53,21,Left,female,Abstract,067ABSTRACTO,Left,0,279
53,21,Left,female,Representational,177REALISTA,Left,1,429
53,21,Left,female,Abstract,342ABSTRACTO,Left,0,449
53,21,Left,female,Representational,105REALISTA,Right,1,360
53,21,Left,female,Representational,205REALISTA,Left,1,612
53,21,Left,female,Abstract,368ABSTRACTO,Right,1,335
53,21,Left,female,Abstract,212ABSTRACTO,Left,0,329
53,21,Left,female,Abstract,363ABSTRACTO,Left,0,354
53,21,Left,female,Representational,020POSTIMPRES,Left,0,335
53,21,Left,female,Representational,017REALISTA,Left,1,502
53,21,Left,female,Abstract,089ABSTRACTO,Right,0,1465
53,21,Left,female,Abstract,176ABSTRACTO,Right,0,825
53,21,Left,female,Representational,075IMPRESION,Right,1,420
53,21,Left,female,Abstract,008ABSTRACTO,Left,0,657
53,21,Left,female,Representational,106REALISTA,Right,1,275
53,21,Left,female,Abstract,117ABSTRACTO,Left,0,494
53,21,Left,female,Abstract,365ABSTRACTO,Left,0,541
53,21,Left,female,Abstract,329ABSTRACTO,Left,0,517
53,21,Left,female,Abstract,146ABSTRACTO,Right,1,385
53,21,Left,female,Representational,116REALISTA,Left,0,278
53,21,Left,female,Representational,216POSTIMPRES,Left,1,1908
53,21,Left,female,Abstract,293ABSTRACTO,Left,0,614
53,21,Left,female,Representational,159REALISTA,Left,1,590
53,21,Left,female,Representational,303REALISTA,Right,1,459
53,21,Left,female,Representational,308POSTIMPRES,Right,0,475
59,21,Left,female,Representational,159REALISTA,Right,1,972
59,21,Left,female,Representational,197POSTIMPRES,Right,0,1102
59,21,Left,female,Representational,266POSTIMPRES,Left,1,946
59,21,Left,female,Representational,373POSTIMPRES,Right,1,1522
59,21,Left,female,Representational,389POSTIMPRES,Right,0,1489
59,21,Left,female,Abstract,365ABSTRACTO,Left,0,1258
59,21,Left,female,Abstract,214ABSTRACTO,Left,1,605
59,21,Left,female,Representational,303REALISTA,Left,1,1213
59,21,Left,female,Representational,287REALISTA,Left,1,1089
59,21,Left,female,Abstract,368ABSTRACTO,Right,0,737
59,21,Left,female,Abstract,188ABSTRACTO,Right,1,598
59,21,Left,female,Abstract,098ABSTRACTO,Right,1,1247
59,21,Left,female,Abstract,146ABSTRACTO,Right,0,703
59,21,Left,female,Representational,130IMPRESION,Left,1,987
59,21,Left,female,Abstract,317ABSTRACTO,Right,0,987
59,21,Left,female,Abstract,293ABSTRACTO,Left,0,1128
59,21,Left,female,Abstract,269ABSTRACTO,Right,0,925
59,21,Left,female,Representational,116REALISTA,Left,1,789
59,21,Left,female,Abstract,121ABSTRACTO,Left,0,1164
59,21,Left,female,Representational,104POSTIMPRESjpg,Right,1,969
59,21,Left,female,Representational,254IMPRESION,Right,1,1149
59,21,Left,female,Abstract,390ABSTRACTO,Right,0,782
59,21,Left,female,Abstract,169ABSTRACTO,Left,1,730
59,21,Left,female,Abstract,364ABSTRACTO,Left,1,739
